age,workclass,education,educationno,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native,criminal
60,2,11,9,2,11,0,4,1,0,0,50.0,37,0
64,3,11,9,2,2,0,4,1,2635,0,10.0,37,0
32,1,9,13,2,0,5,4,0,0,0,40.0,37,0
33,5,0,6,2,7,0,4,1,0,0,40.0,37,0
71,2,9,13,4,3,1,4,0,0,0,14.0,37,0
55,1,15,10,0,3,1,0,0,0,0,40.0,37,0
85,4,11,9,6,11,1,4,0,0,0,50.0,37,0
39,2,14,15,2,9,0,1,1,0,2415,67.0,17,1
25,2,15,10,4,2,3,4,1,0,0,55.0,37,0
58,2,15,10,2,2,0,4,1,0,0,40.0,37,1
57,2,11,9,2,2,0,4,1,0,0,40.0,37,0
30,2,8,11,0,9,4,4,0,0,0,36.0,37,0
19,2,1,7,0,11,4,4,0,0,0,20.0,37,0
40,2,15,10,2,9,0,4,1,0,0,40.0,37,1
28,2,11,9,4,10,4,0,0,0,0,40.0,37,0
43,0,9,13,2,9,0,4,1,0,0,40.0,37,0
19,2,11,9,4,7,3,4,0,0,0,15.0,37,0
24,2,11,9,4,3,1,4,1,0,0,38.0,37,0
34,2,9,13,2,11,1,4,1,0,0,65.0,37,1
22,2,11,9,4,7,1,4,0,0,0,40.0,37,0
64,4,8,11,2,4,0,4,1,0,0,55.0,37,0
26,2,1,7,2,2,0,4,1,0,0,40.0,37,0
80,2,11,9,3,0,1,4,0,0,0,16.0,37,0
79,1,10,16,6,9,4,4,0,0,0,40.0,37,0
58,4,9,13,2,3,0,4,1,0,0,40.0,37,1
43,2,9,13,0,12,1,4,1,0,1876,40.0,37,0
43,2,11,9,2,2,0,4,1,0,0,40.0,37,1
46,2,11,9,0,7,1,4,1,0,0,25.0,37,0
35,2,11,9,2,3,5,4,0,0,0,40.0,37,1
51,2,8,11,2,2,0,4,1,5013,0,40.0,37,0
52,1,12,14,0,3,1,4,0,4787,0,60.0,37,1
43,3,9,13,2,11,0,4,1,0,0,60.0,37,1
68,2,15,10,6,3,1,4,0,0,0,45.0,37,0
34,5,9,13,2,9,5,4,0,0,0,45.0,37,1
37,2,9,13,2,2,0,1,1,0,0,40.0,0,1
22,2,11,9,4,11,3,2,0,0,0,40.0,37,0
32,2,11,9,2,13,0,4,1,0,0,55.0,37,0
65,4,0,6,2,2,0,4,1,0,0,40.0,37,0
28,2,15,10,4,6,3,4,1,0,0,60.0,37,0
40,3,9,13,4,9,1,4,0,0,0,45.0,37,0
40,2,1,7,4,7,2,4,1,0,0,40.0,37,0
52,2,11,9,5,7,2,4,0,0,0,20.0,37,0
35,2,15,10,2,2,0,4,1,0,0,60.0,37,0
62,4,4,3,2,4,0,4,1,0,0,30.0,37,0
49,2,8,11,2,5,0,4,1,0,0,45.0,37,0
49,2,11,9,0,6,2,4,0,0,0,55.0,37,0
47,2,9,13,2,9,0,4,1,15024,0,40.0,37,1
45,2,11,9,5,3,1,4,0,0,0,40.0,37,0
37,2,3,2,3,4,2,4,1,0,0,77.0,24,0
36,1,8,11,2,10,0,4,1,0,0,53.0,37,1
36,2,0,6,2,2,0,4,1,0,0,70.0,24,0
44,2,9,13,2,9,0,4,1,0,1902,50.0,37,1
51,5,12,14,2,9,0,4,1,0,1977,60.0,37,1
25,5,15,10,2,10,0,4,1,0,0,40.0,37,0
28,4,11,9,4,2,1,4,1,0,0,55.0,37,0
57,2,11,9,6,11,4,4,0,0,0,32.0,37,0
46,2,11,9,2,2,0,0,1,0,0,40.0,37,0
59,2,0,6,2,13,0,4,1,0,0,45.0,37,1
28,2,1,7,2,5,3,4,1,0,0,40.0,37,0
25,2,11,9,0,7,1,4,1,2597,0,40.0,37,0
35,2,11,9,3,0,4,2,0,0,0,40.0,37,0
27,2,7,12,2,2,0,4,1,0,0,45.0,37,1
29,2,9,13,2,11,0,4,1,0,0,40.0,37,1
43,0,11,9,0,0,1,4,1,0,0,40.0,37,0
38,0,11,9,4,0,3,2,0,0,0,40.0,37,0
26,2,15,10,4,0,3,4,0,0,0,40.0,37,0
36,2,11,9,5,2,3,4,1,0,0,40.0,37,0
37,2,15,10,2,6,0,4,1,0,0,40.0,37,1
41,2,1,7,2,10,0,4,1,0,0,55.0,37,0
44,2,8,11,5,9,1,4,0,0,0,40.0,5,0
48,4,8,11,0,3,1,4,0,0,0,50.0,37,0
35,1,11,9,2,10,0,2,1,7298,0,35.0,37,1
43,1,9,13,0,9,4,2,0,0,0,42.0,37,0
57,0,9,13,2,9,0,4,1,0,0,40.0,37,1
44,1,11,9,2,0,2,4,0,0,0,40.0,37,0
28,2,11,9,4,7,3,4,1,0,0,40.0,37,0
55,2,0,6,6,2,4,2,0,0,0,40.0,37,0
52,2,11,9,2,6,0,4,1,0,2051,38.0,37,0
30,2,11,9,5,0,4,2,0,0,0,40.0,37,0
31,2,10,16,2,9,0,1,1,0,0,50.0,35,1
50,3,14,15,2,9,0,4,1,0,0,45.0,37,1
43,4,9,13,2,4,0,4,1,0,0,70.0,37,1
33,2,11,9,4,6,1,3,1,0,0,50.0,37,0
23,0,8,11,2,5,0,4,1,0,0,25.0,37,0
35,2,9,13,2,4,0,4,1,0,0,65.0,39,1
18,2,15,10,4,7,3,4,1,0,0,15.0,37,0
33,1,9,13,2,10,0,2,1,0,0,70.0,37,1
30,0,9,13,4,3,2,1,0,0,0,45.0,37,0
21,2,15,10,4,10,3,4,1,0,0,15.0,37,0
36,1,9,13,2,0,5,4,0,0,0,35.0,10,1
38,2,15,10,2,9,0,4,1,0,0,40.0,37,0
33,2,12,14,2,3,0,4,1,7298,0,60.0,1,1
24,2,8,11,2,2,0,4,1,0,0,45.0,37,0
24,2,15,10,2,9,0,2,1,0,0,40.0,37,0
39,2,15,10,0,10,4,2,0,0,0,30.0,37,0
43,2,11,9,2,7,0,1,1,2829,0,60.0,2,0
43,4,9,13,2,9,0,4,1,0,0,21.0,37,0
30,5,9,13,4,0,3,2,0,0,0,40.0,37,0
25,2,1,7,2,13,0,4,1,0,0,40.0,37,0
45,2,11,9,2,7,5,4,0,0,0,35.0,37,0
22,2,15,10,4,10,1,4,1,0,0,20.0,37,0
73,2,9,13,2,9,0,4,1,0,2246,40.0,37,1
26,2,15,10,2,2,0,4,1,0,0,40.0,37,1
24,2,11,9,4,6,2,2,1,0,0,45.0,37,0
18,2,2,8,4,2,3,4,1,594,0,20.0,37,0
35,2,9,13,2,5,0,4,1,7298,0,35.0,37,1
22,2,15,10,5,11,4,4,0,0,0,43.0,37,0
28,2,15,10,2,5,0,4,1,0,0,40.0,24,0
38,2,15,10,2,2,0,4,1,0,0,45.0,37,0
40,1,11,9,2,0,5,4,0,0,0,40.0,37,0
32,2,15,10,2,6,0,4,1,0,0,84.0,37,1
42,2,11,9,2,13,0,4,1,0,1902,50.0,37,1
31,5,11,9,2,0,2,4,0,0,0,35.0,37,0
33,2,9,13,2,9,0,4,1,0,0,50.0,20,0
54,4,9,13,0,13,1,4,1,0,0,65.0,37,0
63,2,11,9,0,4,1,4,1,0,0,25.0,37,0
67,4,9,13,2,11,0,4,1,0,0,30.0,37,0
47,2,11,9,0,7,1,2,0,0,0,14.0,37,0
67,3,9,13,6,7,4,4,0,0,0,35.0,37,0
33,2,11,9,2,0,5,3,0,0,0,19.0,37,0
33,1,11,9,5,7,3,4,0,0,0,80.0,37,0
25,1,9,13,2,0,0,4,1,0,0,40.0,37,0
25,2,15,10,4,0,1,4,0,0,0,40.0,37,0
35,2,15,10,0,6,4,4,1,0,0,40.0,37,0
54,2,11,9,2,2,0,4,1,7688,0,40.0,37,1
35,4,11,9,2,4,0,4,1,0,0,80.0,37,1
18,2,1,7,4,7,3,4,1,0,0,12.0,37,0
30,2,1,7,2,4,0,4,1,0,0,60.0,24,0
29,2,0,6,4,2,1,4,1,0,0,48.0,37,0
41,2,9,13,2,9,5,4,0,7688,0,10.0,37,1
40,2,7,12,2,12,0,4,1,0,0,40.0,37,1
46,2,15,10,2,12,0,4,1,5178,0,40.0,37,1
39,2,7,12,2,12,5,4,0,0,0,45.0,37,0
42,2,9,13,2,0,5,4,0,0,0,40.0,37,1
49,4,9,13,2,2,0,4,1,0,0,50.0,37,1
23,2,15,10,4,7,3,4,0,0,0,40.0,37,0
34,2,5,4,2,13,0,4,1,0,0,40.0,37,0
42,4,11,9,2,2,0,4,1,0,2042,48.0,37,0
31,2,15,10,2,2,0,4,1,0,0,50.0,37,1
31,2,8,11,2,13,0,4,1,0,0,30.0,37,1
90,2,12,14,2,9,5,4,0,0,0,40.0,37,1
27,4,9,13,4,9,3,4,0,0,0,40.0,37,0
30,4,11,9,4,2,1,4,1,99999,0,50.0,37,1
27,1,11,9,4,9,3,2,0,0,0,40.0,37,0
27,4,1,7,2,3,0,4,1,0,0,50.0,37,0
28,2,11,9,4,2,1,4,1,0,0,40.0,37,0
40,2,11,9,4,0,3,4,0,0,0,45.0,37,0
43,1,12,14,5,9,4,2,0,0,0,37.0,37,0
26,2,11,9,2,13,0,4,1,0,0,50.0,37,0
48,4,8,11,2,7,5,4,0,0,0,15.0,37,0
41,2,7,12,2,4,0,1,1,0,0,40.0,37,0
32,2,11,9,2,2,0,4,1,0,0,40.0,10,0
23,2,11,9,4,2,1,4,1,0,0,40.0,37,0
35,2,1,7,2,11,0,4,1,0,0,65.0,37,0
42,2,15,10,2,3,0,4,1,0,0,50.0,37,0
27,5,9,13,4,9,1,4,0,4101,0,40.0,37,0
34,2,11,9,2,13,0,4,1,0,0,40.0,37,0
25,2,9,13,4,9,3,4,0,0,0,40.0,37,0
46,1,9,13,4,9,3,4,1,4787,0,45.0,37,1
34,2,15,10,2,7,0,1,1,0,0,40.0,28,0
39,2,11,9,6,0,1,4,0,0,0,40.0,37,0
25,2,9,13,4,0,1,4,1,0,0,40.0,37,0
45,2,8,11,0,3,1,4,1,2174,0,50.0,37,0
46,2,9,13,0,9,1,4,1,0,0,40.0,37,0
23,2,11,9,0,2,1,4,1,4650,0,50.0,19,0
37,2,15,10,4,3,1,2,1,0,0,40.0,37,0
38,4,11,9,2,5,0,4,1,0,0,40.0,37,1
35,4,15,10,2,7,0,4,1,0,0,40.0,37,0
49,3,9,13,2,11,0,4,1,0,0,50.0,37,1
37,2,7,12,2,9,5,4,0,0,0,13.0,37,1
45,2,11,9,0,7,4,4,0,0,0,40.0,37,0
71,2,2,8,4,7,1,4,0,0,0,40.0,37,0
44,2,9,13,2,11,0,4,1,0,0,60.0,37,1
38,2,8,11,4,12,1,4,0,0,0,40.0,37,0
42,1,11,9,2,2,0,4,1,0,0,40.0,37,0
29,2,8,11,2,3,0,4,1,0,0,60.0,37,1
48,2,1,7,2,6,0,4,1,0,0,40.0,37,0
56,3,8,11,2,11,0,4,1,0,0,54.0,37,1
32,0,11,9,2,12,0,4,1,0,0,40.0,37,0
19,2,11,9,4,7,1,4,0,0,0,30.0,37,0
57,4,15,10,5,11,1,4,1,0,0,35.0,37,0
55,2,0,6,4,13,1,4,1,0,0,60.0,37,0
66,2,9,13,2,11,0,4,1,0,0,50.0,37,1
26,2,11,9,4,0,3,2,1,0,0,40.0,37,0
58,3,8,11,2,3,0,4,1,15024,0,40.0,37,1
62,2,9,13,2,9,0,4,1,0,0,55.0,37,1
31,2,9,13,4,9,4,3,1,0,0,40.0,37,0
25,2,11,9,2,6,0,4,1,0,0,40.0,37,0
38,2,9,13,2,0,0,4,1,0,0,56.0,37,0
33,2,9,13,0,3,1,4,0,0,0,40.0,37,0
51,0,15,10,0,9,1,2,0,0,0,40.0,37,0
20,2,8,11,4,4,3,4,1,0,0,40.0,37,0
40,0,11,9,2,0,0,4,1,0,0,40.0,37,0
20,2,0,6,4,7,1,4,1,0,0,40.0,37,0
41,1,15,10,0,3,4,4,0,0,0,25.0,37,0
44,2,2,8,0,6,4,4,0,0,0,40.0,37,0
35,2,11,9,2,4,0,4,1,0,0,40.0,37,0
35,4,11,9,3,4,1,4,1,0,0,60.0,37,0
46,0,15,10,4,0,4,2,0,0,0,40.0,37,0
24,2,15,10,4,0,1,4,0,0,0,17.0,37,0
18,2,15,10,4,7,3,4,1,0,0,40.0,37,0
37,2,11,9,2,6,0,4,1,0,0,40.0,37,0
58,2,10,16,4,9,1,4,1,0,0,8.0,37,0
55,2,8,11,2,0,0,4,1,0,0,40.0,37,0
68,2,11,9,4,11,1,4,0,0,0,30.0,37,0
41,2,9,13,2,9,0,4,1,0,0,40.0,37,1
50,2,12,14,2,3,0,4,1,15024,0,50.0,37,1
48,2,11,9,2,2,0,4,1,0,0,40.0,37,0
45,2,11,9,2,10,0,4,1,0,0,40.0,37,0
43,2,15,10,2,9,0,4,1,0,0,40.0,37,0
37,2,15,10,2,2,0,4,1,0,0,35.0,37,0
43,2,9,13,2,3,0,4,1,0,0,45.0,37,1
36,2,11,9,0,6,4,4,0,0,0,40.0,37,0
60,2,11,9,2,7,0,1,1,0,0,30.0,28,0
27,2,11,9,0,2,1,4,1,0,0,50.0,37,0
36,2,9,13,2,11,0,4,1,0,0,50.0,37,1
47,5,7,12,2,13,0,4,1,0,0,40.0,37,0
33,2,15,10,4,2,1,4,1,0,0,80.0,37,0
19,5,2,8,4,13,3,2,1,0,0,20.0,37,0
33,2,9,13,4,7,1,1,0,0,0,35.0,35,0
34,2,9,13,2,9,0,4,1,0,0,40.0,37,1
33,2,11,9,0,7,4,4,0,0,0,40.0,37,0
57,2,15,10,0,11,1,4,0,0,0,48.0,37,0
59,2,12,14,4,11,1,4,0,27828,0,45.0,37,1
36,2,11,9,2,2,3,4,0,0,2002,40.0,37,0
60,2,7,12,2,0,0,4,1,0,0,40.0,37,1
33,1,8,11,2,12,0,4,1,0,0,40.0,37,0
41,2,9,13,4,9,1,4,0,0,0,45.0,37,0
20,4,15,10,4,9,3,4,1,0,0,10.0,37,0
28,1,9,13,4,9,1,4,0,2202,0,50.0,37,0
24,5,12,14,4,9,1,1,1,0,0,20.0,17,0
31,2,2,8,4,4,1,2,1,0,0,60.0,37,0
38,2,11,9,3,2,4,4,0,0,0,40.0,37,0
40,2,9,13,0,9,1,4,0,0,0,45.0,37,0
55,5,9,13,2,9,0,4,1,0,0,15.0,37,0
49,2,11,9,2,6,0,4,1,4064,0,50.0,37,0
33,2,11,9,0,13,1,4,1,0,0,45.0,37,0
24,1,9,13,4,9,1,4,1,0,0,35.0,37,0
46,2,9,13,0,2,1,4,1,0,0,48.0,37,0
20,2,15,10,4,0,3,4,0,0,0,20.0,37,0
50,2,4,3,2,5,0,4,1,0,0,40.0,24,0
22,2,11,9,4,0,4,4,1,0,0,40.0,37,0
32,3,15,10,2,13,0,2,1,0,0,35.0,13,0
46,2,11,9,2,11,0,4,1,0,0,65.0,37,1
39,2,15,10,2,3,0,4,1,0,1977,62.0,37,1
26,2,15,10,4,0,3,4,0,0,0,15.0,37,0
20,2,15,10,4,11,3,2,0,0,0,14.0,37,0
37,3,15,10,2,3,0,4,1,0,0,50.0,37,0
40,2,15,10,0,0,4,4,0,0,0,24.0,37,0
22,2,15,10,4,7,3,4,0,0,0,38.0,37,0
32,2,9,13,4,3,3,4,0,10520,0,40.0,37,1
41,2,15,10,0,12,1,4,1,0,0,50.0,37,0
24,2,7,12,2,0,5,4,0,0,0,40.0,37,0
40,2,11,9,2,3,0,4,1,0,0,40.0,37,0
37,5,14,15,2,9,5,4,1,0,0,39.0,37,1
42,2,12,14,2,0,0,4,1,0,1902,40.0,37,1
56,2,6,5,6,11,4,4,0,0,0,40.0,37,0
20,2,15,10,4,5,1,4,1,0,0,50.0,37,0
55,1,11,9,0,0,4,4,1,0,0,40.0,37,0
29,2,11,9,4,2,2,4,1,0,0,40.0,37,0
37,2,11,9,0,2,1,4,1,0,0,40.0,37,0
61,4,9,13,2,13,0,4,1,0,0,60.0,37,0
26,2,9,13,4,9,1,4,1,0,0,38.0,37,0
49,3,15,10,0,2,1,4,1,0,0,55.0,37,0
18,1,5,4,4,4,3,4,1,0,0,40.0,37,0
30,2,6,5,4,4,2,2,1,0,0,40.0,37,0
24,5,11,9,2,12,0,4,1,0,0,40.0,37,0
37,2,11,9,4,13,1,4,1,0,0,40.0,37,0
37,1,11,9,0,0,4,4,0,0,0,40.0,37,0
36,2,15,10,2,6,0,4,1,0,0,65.0,37,0
40,2,11,9,2,4,0,4,1,0,0,40.0,37,0
44,4,11,9,2,2,0,4,1,0,0,55.0,37,0
43,4,11,9,2,2,0,4,1,0,0,20.0,37,0
19,2,15,10,4,5,1,4,0,0,0,35.0,37,0
50,2,12,14,2,3,5,4,0,0,1485,40.0,37,0
39,2,11,9,2,0,5,2,0,0,0,40.0,37,0
43,2,11,9,0,2,4,4,1,0,0,40.0,37,0
43,2,11,9,2,6,0,4,1,0,0,40.0,37,0
40,2,12,14,4,9,1,4,1,0,0,40.0,37,1
31,5,15,10,4,2,1,4,1,0,0,40.0,37,0
25,2,9,13,0,2,1,4,1,0,0,40.0,37,0
30,0,9,13,4,9,1,4,1,0,1876,40.0,37,0
55,2,6,5,2,4,0,4,1,0,0,40.0,37,0
55,2,5,4,2,0,0,4,1,0,0,75.0,37,0
29,2,15,10,2,3,0,2,1,0,0,40.0,37,0
28,2,9,13,4,0,1,4,1,10520,0,60.0,37,1
30,2,11,9,2,2,0,4,1,0,0,40.0,37,0
33,2,11,9,2,11,0,4,1,0,1672,55.0,37,0
23,2,11,9,4,0,3,4,1,0,0,40.0,37,0
71,2,1,7,4,8,1,4,0,0,0,75.0,37,0
21,2,15,10,4,11,1,4,0,0,0,40.0,37,0
49,2,11,9,2,4,0,4,1,0,0,40.0,37,0
31,2,7,12,2,6,0,4,1,0,0,20.0,37,0
27,2,7,12,4,9,1,4,1,0,0,40.0,37,0
27,2,12,14,2,9,0,1,1,0,0,40.0,15,1
26,2,15,10,4,7,1,4,1,0,0,20.0,37,0
17,2,0,6,4,7,3,4,0,0,0,30.0,37,0
26,2,15,10,4,13,1,4,1,0,0,50.0,37,0
45,2,11,9,0,0,1,4,0,0,0,40.0,1,0
50,2,11,9,2,2,0,4,1,7688,0,40.0,37,1
31,2,11,9,4,4,4,4,1,0,0,45.0,37,0
51,2,7,12,4,0,1,4,0,0,0,40.0,37,0
56,2,6,5,6,6,4,4,0,0,0,40.0,37,0
24,5,9,13,4,6,1,4,1,0,0,35.0,37,0
29,2,2,8,4,5,1,4,1,0,0,40.0,5,0
26,2,15,10,4,11,1,4,1,0,0,24.0,37,0
51,2,15,10,2,3,0,4,1,0,0,45.0,37,0
32,1,11,9,2,10,0,4,1,0,0,40.0,37,0
47,5,9,13,2,3,0,4,1,0,0,40.0,37,1
30,2,11,9,4,6,1,4,1,0,0,40.0,37,0
49,0,15,10,2,2,0,4,1,0,0,40.0,37,0
40,2,15,10,2,9,0,0,1,0,0,40.0,37,1
62,2,11,9,2,0,0,4,1,0,0,40.0,37,1
43,3,9,13,2,9,0,4,1,0,0,60.0,37,0
76,2,4,3,4,5,1,4,1,0,0,20.0,37,0
35,2,9,13,2,11,0,4,1,0,0,50.0,37,1
27,2,11,9,4,5,3,4,0,0,0,40.0,37,0
54,3,9,13,2,3,0,4,1,15024,0,40.0,37,1
55,4,11,9,2,11,0,4,1,0,0,40.0,37,0
21,2,15,10,4,11,3,4,1,0,0,12.0,37,0
20,2,15,10,4,5,3,4,1,0,0,20.0,37,0
39,2,11,9,5,0,1,4,0,0,0,20.0,37,0
26,2,9,13,4,9,3,4,1,10520,0,64.0,37,1
20,2,11,9,4,6,3,4,0,0,0,42.0,37,0
28,2,11,9,2,13,0,4,1,0,0,60.0,37,0
56,0,15,10,5,7,1,2,1,0,0,40.0,37,0
39,2,2,8,2,6,0,4,1,0,0,40.0,37,0
44,0,9,13,2,3,0,1,1,0,0,40.0,37,1
55,2,11,9,2,2,0,4,1,0,0,40.0,37,1
54,4,11,9,2,11,0,4,1,0,0,40.0,37,0
30,2,9,13,4,9,1,4,1,13550,0,45.0,37,1
34,1,11,9,2,10,0,4,1,0,0,57.0,37,1
42,2,11,9,4,13,4,2,0,0,0,38.0,37,0
50,3,15,10,5,3,4,4,0,0,0,75.0,37,0
34,0,15,10,2,0,0,2,1,0,0,40.0,37,1
23,2,8,11,4,2,3,4,1,0,0,33.0,37,0
47,2,1,7,4,6,4,2,0,6849,0,40.0,37,0
57,2,4,3,2,2,0,4,1,0,0,40.0,37,0
33,2,12,14,4,9,1,2,1,0,0,50.0,37,0
37,2,11,9,0,2,4,4,0,0,0,48.0,37,0
53,2,9,13,4,3,4,4,0,0,0,40.0,37,0
27,5,9,13,4,0,1,4,0,0,0,40.0,37,0
47,2,11,9,2,2,0,4,1,0,0,50.0,37,1
42,2,7,12,2,9,0,4,1,0,0,50.0,37,0
39,2,15,10,4,9,1,2,1,4787,0,40.0,37,1
58,1,9,13,2,3,0,4,1,0,0,40.0,37,0
20,2,11,9,4,0,2,4,1,0,0,24.0,37,0
19,2,11,9,4,6,2,4,1,0,0,40.0,37,0
39,2,11,9,2,2,0,4,1,0,0,35.0,37,0
51,2,11,9,0,3,1,4,1,0,0,44.0,37,0
52,2,11,9,0,11,1,4,0,0,0,40.0,10,0
53,2,15,10,4,0,1,4,0,0,0,50.0,37,1
50,2,15,10,2,11,0,4,1,0,0,40.0,37,0
36,2,11,9,0,6,1,4,1,0,0,40.0,37,0
30,2,9,13,4,12,1,4,0,0,0,72.0,37,0
50,2,11,9,2,11,0,4,1,0,0,55.0,37,1
76,2,5,4,6,8,1,4,0,0,0,40.0,37,0
46,4,9,13,2,11,0,4,1,0,2415,40.0,37,1
24,2,15,10,4,5,3,2,1,0,0,40.0,37,0
26,2,11,9,2,11,0,4,1,2885,0,40.0,37,0
56,4,14,15,2,9,0,4,1,0,1977,50.0,37,1
50,2,9,13,2,9,0,4,1,15024,0,40.0,37,1
22,2,15,10,2,2,0,4,1,2407,0,40.0,37,0
23,1,9,13,4,9,1,4,0,0,0,35.0,37,0
51,2,11,9,2,3,0,4,1,0,0,50.0,37,0
58,2,0,6,2,13,0,4,1,0,0,40.0,37,0
38,2,6,5,2,7,5,2,0,0,0,24.0,13,0
45,2,15,10,2,6,0,4,1,0,0,40.0,37,1
55,4,11,9,6,11,1,4,1,0,0,40.0,37,0
45,2,15,10,2,11,0,4,1,0,0,60.0,37,1
42,2,15,10,0,6,1,4,1,0,0,45.0,37,0
44,5,9,13,2,0,0,4,1,0,0,46.0,37,1
60,2,9,13,2,9,0,4,1,0,0,50.0,37,1
27,2,15,10,4,11,1,4,1,0,0,40.0,37,0
25,1,15,10,2,3,0,4,1,0,0,40.0,37,1
43,2,11,9,2,3,0,4,1,15024,0,50.0,37,1
44,1,8,11,4,12,1,4,1,0,1340,40.0,37,0
63,2,5,4,6,7,1,4,0,0,0,41.0,37,0
46,1,12,14,4,9,1,4,0,0,0,43.0,37,0
47,2,15,10,2,3,0,4,1,0,0,40.0,37,0
37,2,15,10,0,11,1,2,1,0,0,40.0,37,0
43,2,11,9,5,3,4,2,0,0,0,40.0,37,0
46,2,12,14,2,9,0,4,1,0,0,35.0,37,1
61,4,7,12,3,3,1,4,0,0,0,90.0,37,0
53,0,11,9,2,0,0,2,1,0,1977,40.0,37,1
44,2,11,9,4,2,1,4,1,0,0,30.0,37,0
54,2,11,9,2,3,0,4,1,0,0,45.0,37,0
22,2,15,10,4,9,3,4,0,0,0,40.0,37,0
47,0,11,9,2,13,0,2,1,0,0,50.0,37,1
18,2,11,9,4,7,3,4,0,0,0,20.0,37,0
25,2,0,6,2,2,0,4,1,0,0,40.0,24,0
24,2,15,10,4,0,3,4,0,0,0,40.0,18,0
37,1,9,13,2,0,0,4,1,0,0,40.0,37,1
51,2,15,10,0,0,4,4,0,0,2547,40.0,37,1
35,4,11,9,2,2,0,4,1,7298,0,60.0,37,1
59,2,15,10,4,0,3,4,0,0,0,34.0,37,0
46,2,15,10,3,2,1,1,1,0,0,40.0,28,0
45,1,8,11,2,10,0,4,1,0,0,60.0,37,1
19,2,11,9,4,7,3,4,1,0,0,15.0,37,0
22,2,11,9,4,0,3,4,0,0,0,28.0,37,0
41,2,9,13,2,2,0,4,1,0,0,40.0,37,0
33,4,11,9,2,3,0,4,1,0,0,40.0,37,0
26,0,11,9,4,0,1,2,0,0,0,40.0,37,0
22,2,15,10,2,5,0,4,1,0,0,35.0,37,0
29,4,11,9,2,9,0,4,1,0,0,65.0,37,1
22,2,11,9,4,0,1,4,0,0,0,39.0,37,0
34,2,7,12,2,12,0,4,1,0,2042,10.0,37,0
23,2,2,8,2,5,3,4,1,0,0,40.0,37,0
20,2,11,9,2,0,0,4,1,3781,0,50.0,37,0
25,2,9,13,4,9,1,1,0,0,0,40.0,37,0
59,2,11,9,2,0,0,4,1,0,0,40.0,37,1
44,2,15,10,2,2,0,4,1,4386,0,55.0,37,0
55,2,15,10,2,12,0,4,1,0,0,40.0,37,0
77,4,15,10,6,0,1,4,0,0,1944,1.0,37,0
42,2,12,14,2,3,0,4,1,0,0,40.0,37,1
47,2,11,9,2,2,0,4,1,0,0,40.0,37,1
42,2,15,10,2,6,0,4,1,0,0,40.0,37,0
45,2,15,10,2,2,0,4,1,0,0,40.0,37,0
23,2,11,9,2,7,0,4,1,0,0,40.0,12,0
23,2,15,10,4,2,1,4,1,0,0,40.0,37,0
52,2,11,9,2,2,0,4,1,0,0,40.0,37,0
49,2,11,9,2,2,0,4,1,0,0,40.0,37,1
20,2,15,10,4,2,3,4,1,0,0,40.0,37,0
20,2,11,9,4,7,1,4,0,0,0,20.0,37,0
23,1,11,9,4,7,3,4,0,0,0,45.0,37,0
30,2,15,10,0,2,1,4,1,0,0,65.0,37,0
45,2,11,9,2,5,0,4,1,0,0,40.0,37,1
30,2,14,15,6,7,1,4,1,0,0,35.0,37,0
17,2,6,5,4,7,3,4,0,0,0,20.0,37,0
22,2,11,9,4,11,1,4,1,0,0,40.0,37,0
25,2,9,13,4,5,3,4,1,0,0,40.0,37,0
52,2,15,10,2,3,0,4,1,15024,0,55.0,1,1
40,2,15,10,2,12,5,4,1,0,0,40.0,37,1
58,2,11,9,2,3,0,4,1,0,0,45.0,37,0
30,2,11,9,2,2,0,4,1,0,0,50.0,37,0
59,2,0,6,2,5,0,4,1,3942,0,40.0,37,0
29,2,15,10,4,7,1,2,0,0,0,30.0,21,0
26,2,8,11,0,9,4,4,0,0,0,40.0,37,0
39,1,9,13,6,9,4,1,0,0,0,10.0,22,0
33,2,9,13,2,3,0,4,1,0,0,50.0,37,1
22,2,15,10,4,11,3,4,1,0,0,24.0,37,0
25,2,15,10,2,2,3,4,1,0,0,40.0,37,0
44,2,15,10,5,9,4,2,0,0,0,40.0,37,0
35,2,11,9,0,11,3,4,0,0,0,40.0,37,0
40,2,11,9,2,5,0,4,1,0,0,40.0,37,0
19,2,1,7,4,0,3,4,0,0,0,20.0,37,0
37,2,11,9,2,2,0,4,1,0,0,35.0,24,1
32,2,8,11,2,12,0,4,1,0,0,40.0,37,0
52,4,11,9,0,13,1,4,1,0,0,65.0,37,0
36,2,11,9,2,2,0,4,1,0,0,41.0,37,0
38,2,15,10,0,2,4,4,0,0,0,40.0,37,0
57,5,9,13,0,6,1,2,1,0,0,39.0,37,0
22,5,15,10,4,0,1,4,0,0,0,15.0,37,0
20,2,15,10,4,0,3,4,0,0,0,35.0,37,0
40,2,1,7,5,6,1,2,1,0,0,36.0,37,0
36,4,9,13,2,4,0,4,1,0,0,50.0,37,0
27,2,11,9,0,0,4,4,0,0,0,40.0,37,0
52,2,11,9,3,0,1,4,0,0,0,50.0,37,0
43,2,11,9,5,13,4,4,0,0,0,40.0,37,0
35,2,11,9,2,13,0,4,1,0,0,40.0,37,0
29,2,11,9,2,4,0,2,1,0,0,40.0,37,0
27,2,15,10,4,6,3,4,1,0,0,40.0,37,0
